benchmark,cwe,marker,static_time,symb_time,total_time,exploit,
/bench/results/res-20240929T012449/CWE-471/581_GHSA-cqp5-m4pq-gfgp/defaults-deep-0.2.3/index.js,CWE-471,Exited 0,36.698405,1.037619,37.7827,true,
/bench/results/res-20240929T012449/CWE-471/1329_GHSA-6fh5-8wq8-w3wr/unflatten-1.0.4/lib/index.js,CWE-471,Exited 0,28.761999,9.2e-05,28.7996,false,
/bench/results/res-20240929T012449/CWE-471/642_GHSA-m8fw-534v-xm85/cloudcmd-9.1.5/common/cloudfunc.js,CWE-471,Exited 0,29.697034,9.2e-05,29.7357,false,
/bench/results/res-20240929T012449/CWE-471/781_GHSA-r96c-57pf-9jjm/node.extend-2.0.0/lib/extend.js,CWE-471,Exited 0,29.697212,0.000106,29.7352,false,
/bench/results/res-20240929T012449/CWE-471/1069_GHSA-5947-m4fg-xhqg/lodash.mergewith-4.6.0/index.js,CWE-471,Exited 0,37.484273,9.5e-05,37.5137,false,
/bench/results/res-20240929T012449/CWE-471/1332_GHSA-ch82-gqh6-9xj9/get-setter-0.0.0/index.js,CWE-471,Exited 0,32.901272,16.659698,49.603,true,
/bench/results/res-20240929T012449/CWE-471/611_GHSA-xrmp-99wj-p6jc/deap-1.0.0/lib/deap.js,CWE-471,Exited 0,41.767591,3.012648,44.8331,true,
/bench/results/res-20240929T012449/CWE-471/1068_GHSA-h5mp-5q4p-ggf5/lodash.defaultsdeep-4.6.0/index.js,CWE-471,Exited 0,38.975841,0.000101,39.0065,false,
/bench/results/res-20240929T012449/CWE-471/1336_GHSA-83pq-466j-fc6j/sahmat-1.0.1/index.js,CWE-471,Exited 0,33.355796,27.697552,61.0973,true,
/bench/results/res-20240929T012449/CWE-471/778_GHSA-pjxw-22xf-6pwc/defaults-deep-0.2.4/index.js,CWE-471,Exited 0,35.728107,1.055883,36.8345,true,
/bench/results/res-20240929T012449/CWE-471/1179_GHSA-vh95-rmgr-6w4m/minimist-1.2.2/index.js,CWE-471,Exited 0,31.608957,0.000149,31.6453,false,
/bench/results/res-20240929T012449/CWE-471/1327_GHSA-g7h8-p22m-2rvx/flat-wrap-1.0.2/index.js,CWE-471,Exited 0,26.341299,0.000104,26.3736,false,
/bench/results/res-20240929T012449/CWE-471/1094_GHSA-c3px-v9c7-m734/mithril-2.0.1/mithril.js,CWE-471,Timeout,0.,0.,600.004,false,
/bench/results/res-20240929T012449/CWE-471/715_GHSA-cvxm-f295-x957/merge-recursive-0.0.3/lib/index.js,CWE-471,Exited 0,39.845537,0.981772,40.8714,true,
/bench/results/res-20240929T012449/CWE-471/1012_GHSA-4g88-fppr-53pp/set-value-3.0.0/index.js,CWE-471,Exited 0,37.452753,0.00014,37.4911,false,
/bench/results/res-20240929T012449/CWE-471/1071_GHSA-779f-wgxg-qr8f/lodash.mergewith-4.6.1/index.js,CWE-471,Exited 0,36.254043,0.000104,36.2913,false,
/bench/results/res-20240929T012449/CWE-471/995_GHSA-3f95-w5h5-fq86/mergify-1.0.2/index.js,CWE-471,Exited 0,39.422657,1.897672,41.3663,true,
/bench/results/res-20240929T012449/CWE-471/GHSA-ff7x-qrg7-qggm/dot-prop-4.2.0/index.js,CWE-471,Exited 0,30.137174,0.000137,30.1758,false,
/bench/results/res-20240929T012449/CWE-471/1065_GHSA-jf85-cpcp-j695/lodash-4.17.11/_baseAssignValue.js,CWE-471,Exited 0,28.872165,8.8e-05,28.9063,false,
/bench/results/res-20240929T012449/CWE-471/996_GHSA-qrmc-fj45-qfc2/extend-3.0.1/index.js,CWE-471,Exited 0,28.591592,0.000124,28.6272,false,
/bench/results/res-20240929T012449/CWE-471/917_GHSA-74cr-77xc-8g6r/gateway-0.6.1/src/utilities/deepMerge.ts,CWE-471,Exited 0,20.714437,8.9e-05,20.7429,false,
/bench/results/res-20240929T012449/CWE-471/1506_GHSA-cxm3-284p-qc4v/sds-3.2.0/js/set.js,CWE-471,Timeout,0.,0.,600.003,false,
/bench/results/res-20240929T012449/CWE-471/716_GHSA-992f-wf4w-x36v/merge-objects-1.0.5/lib/merge-objects.js,CWE-471,Exited 0,28.809664,9.7e-05,28.8468,false,
/bench/results/res-20240929T012449/CWE-471/GHSA-5pg7-v24c-9rp9/controlled-merge-1.2.0/index.js,CWE-471,Exited 0,30.007599,0.000102,30.0438,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-c4w7-xm78-47vh/y18n-5.0.4/build/index.cjs,CWE-1321,Exited 0,30.323287,0.000107,30.3545,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-85cp-p426-42f5/deep-get-set-1.1.0/index.js,CWE-1321,Timeout,0.,0.,600.003,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-p3hc-fv2j-rp68/swiper-6.5.0/cjs/utils/utils.js,CWE-1321,Exited 0,30.152719,0.000113,30.1868,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-gmjw-49p4-pcfm/msgpack5-5.2.0/lib/decoder.js,CWE-1321,Exited 0,33.186306,9.7e-05,33.2228,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-cwcx-rxgc-cmw3/101-1.6.3/set.js,CWE-1321,Exited 0,29.813454,0.000108,29.8514,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-339j-hqgx-qrrx/nedb-1.8.0/lib/model.js,CWE-1321,Exited 0,35.523818,0.000119,35.5631,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-2cf2-2383-h4jv/querymen-2.1.3/dist/index.js,CWE-1321,Exited 0,2.922605,0.,2.95879,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-3r8w-mphv-2f3f/lutils-2.4.0/merge/merge.js,CWE-1321,Exited 0,29.613382,0.000109,29.6469,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-wgfq-7857-4jcc/json-bigint-0.4.0/lib/parse.js,CWE-1321,Exited 0,41.376105,0.,42.5357,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-f5c9-x9j6-87qp/dotty-0.1.0/lib/index.js,CWE-1321,Exited 0,34.611224,5.093519,39.7435,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-m428-jqc4-2p5j/phpjs-1.3.2/build/npm.js,CWE-1321,Timeout,0.,0.,600.004,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-j4rw-x3vg-c8r7/node-oojs-1.4.0/src/oojs.js,CWE-1321,Exited 0,43.516502,0.000102,43.5529,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-79jw-6wg7-r9g4/mixme-0.5.0/dist/mixme.cjs.js,CWE-1321,Exited 0,30.843606,8.9e-05,30.8724,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-6cf8-qhqj-vjqm/total.js-3.4.6/utils.js,CWE-1321,Timeout,0.,0.,600.003,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-j32x-j8pj-pg2h/decal-2.1.3/src/utils/extend.js,CWE-1321,Exited 0,30.636582,0.000111,30.6742,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-rrqm-p222-8ph2/dynamoose-2.6.0/dist/utils/object/set.js,CWE-1321,Exited 0,28.451147,0.00011,28.4894,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-cwx2-736x-mf6w/object-path-0.11.4/index.js,CWE-1321,Exited 0,38.513855,0.000111,38.5513,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-6hwh-rqwf-cxxr/vega-util-1.13.0/build/vega-util.js,CWE-1321,Exited 0,38.053535,0.000121,38.0841,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-qr4p-c9wr-phr6/set-in-2.0.0/index.js,CWE-1321,Timeout,0.,0.,600.003,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-8f89-2fwj-5v5r/klona-1.1.0/dist/klona.js,CWE-1321,Exited 0,28.663897,8.5e-05,28.7032,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-4q97-fh3f-j294/tiny-conf-1.1.0/tiny-conf.js,CWE-1321,Exited 0,40.949516,0.000102,40.9862,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-p6jh-p7q8-pcrg/nodee-utils-1.2.2/lib/object.js,CWE-1321,Exited 0,64.757394,13.766376,78.5721,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-85g2-29m8-qf2p/object-collider-1.0.3/dist/src/utils/CollideUtil.js,CWE-1321,Exited 0,41.217052,2.916241,44.1857,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-pgmg-gf5p-54j8/gammautils-0.0.81/lib/objectUtils.js,CWE-1321,Exited 0,43.721081,0.000282,43.7538,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-v659-54cx-g4qr/deep-override-1.0.1/src/index.js,CWE-1321,Exited 0,28.357425,0.000104,28.393,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-pf2j-9qmp-jqr2/typeorm-0.2.24/util/OrmUtils.js,CWE-1321,Exited 0,30.82832,9.4e-05,30.8635,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-jh2m-j8pp-55rc/gedi-1.6.3/modelOperations.js,CWE-1321,Exited 0,36.998138,3.905674,40.9552,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-6g8v-hpgw-h2v7/gsap-3.5.1/dist/gsap.js,CWE-1321,Exited 0,159.670053,0.000102,159.7,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-rj5f-7c8x-gjg4/promisehelpers-0.0.5/src/index.js,CWE-1321,Timeout,0.,0.,600.003,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-9qmh-276g-x5pj/immer-8.0.0/dist/immer.cjs.development.js,CWE-1321,Exited 0,38.050976,0.000102,38.0825,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-qr4m-jcvc-3382/dot-notes-3.2.0/lib/create.js,CWE-1321,Timeout,0.,0.,600.004,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-fmrr-mx6j-h3h5/confucious-0.0.12/confucious.js,CWE-1321,Exited 0,46.55339,42.001262,88.6114,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-c497-v8pv-ch6x/nested-object-assign-1.0.3/lib/nestedObjectAssign.js,CWE-1321,Exited 0,24.522058,8.2e-05,24.5506,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-8vv3-jxm8-f4vf/connie-lang-0.1.0/lib/connie-lang.js,CWE-1321,Timeout,0.,0.,600.003,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-fpm5-vv97-jfwg/util-0.3.3/dist/index.node.cjs.js,CWE-1321,Exited 0,42.46457,3.369994,45.8836,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-jvf5-q4h5-2jmj/madlib-object-utils-0.1.6/lib/utils.js,CWE-1321,Exited 0,41.905788,9.8e-05,41.9418,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-8qpm-5c82-rf96/backbone-query-parameters-0.4.0/backbone.queryparams.js,CWE-1321,Exited 0,37.005252,9.4e-05,37.0402,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-jv35-xqg7-f92r/set-getter-0.1.0/index.js,CWE-1321,Exited 0,29.1691,0.000126,29.2052,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-rgfv-v3jh-7ffp/deeps-1.4.5/index.js,CWE-1321,Exited 0,39.234821,22.153087,61.4321,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-7wpw-2hjm-89gp/merge-2.1.0/lib/src/index.js,CWE-1321,Exited 0,40.601556,2.035074,42.6873,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-qwp9-52h8-xgg8/jointjs-3.2.0/dist/joint.js,CWE-1321,Exited 0,54.878561,0.000105,54.9031,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-gr58-j5wh-m333/nis-utils-0.6.10/lib/object.js,CWE-1321,Timeout,0.,0.,600.003,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-x3wr-v4wx-5qpc/expand-hash-1.0.1/index.js,CWE-1321,Exited 0,28.80194,0.000131,28.8354,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-j7cg-h9v9-6vqp/path-4.6.8/src/Path.js,CWE-1321,Exited 0,21.521617,0.000102,21.5508,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-f98m-q3hr-p5wq/locutus-2.0.11/php/strings/parse_str.js,CWE-1321,Timeout,0.,0.,600.004,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-9829-jj5p-j6hf/worksmith-1.0.0/index.js,CWE-1321,Exited 0,40.941147,1.128574,42.1164,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-2f6g-w5gj-c93h/iniparserjs-1.0.4/ini_parser.js,CWE-1321,Exited 0,42.805998,4.874997,47.7376,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-vrr3-5r3v-7xfw/casperjs-1.1.4/modules/utils.js,CWE-1321,Exited 0,2.819377,0.,2.85889,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-vp77-fqqp-79j8/decal-2.1.3/src/utils/set.js,CWE-1321,Exited 0,1.909373,0.,1.94361,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-6fw4-hr69-g3rv/property-expr-2.0.2/index.js,CWE-1321,Exited 0,37.235366,2.205396,39.4902,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-jpq3-xf27-5jf2/safe-object2-1.0.3/index.js,CWE-1321,Exited 0,28.734009,0.000104,28.7681,false,
/bench/results/res-20240929T012449/CWE-1321/GHSA-9534-h433-2rjf/utilitify-1.0.2/utils/mergeDeep.js,CWE-1321,Exited 0,39.688446,3.71672,43.4546,true,
/bench/results/res-20240929T012449/CWE-1321/GHSA-w8f3-pvx4-4c3h/arr-flatten-unflatten-1.1.4/unflatten.js,CWE-1321,Exited 0,21.62311,8.3e-05,21.6577,false,
