benchmark,cwe,marker,static_time,symb_time,total_time,exploit,
/bench/results/res-20240925T135331/CWE-78/1492_GHSA-9px9-f7jw-fwhj/priest-runner-0.3.12/src/middleware.js,CWE-78,Exited 0,33.307067,0.000106,33.3469,false,
/bench/results/res-20240925T135331/CWE-78/1432_GHSA-884p-74jh-xrg2/tree-kill-1.2.1/index.js,CWE-78,Exited 0,39.367221,6.453846,45.8735,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-qm28-7hqv-wg5j/ng-packagr-10.1.0/lib/styles/stylesheet-processor.js,CWE-78,Exited 0,1.882976,0.,1.91978,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-45w5-pvr8-4rh5/eslint-fixer-0.1.5/index.js,CWE-78,Exited 0,38.257947,1.07112,39.3813,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-mm4f-47ch-f7hx/kill-by-port-0.0.1/index.js,CWE-78,Exited 0,31.98463,1.92849,33.9762,true,
/bench/results/res-20240925T135331/CWE-78/1174_GHSA-549f-73hh-mj38/gitlabhook-0.0.17/gitlabhook.js,CWE-78,Exited 0,51.438791,6.635854,58.1458,true,
/bench/results/res-20240925T135331/CWE-78/1067_GHSA-2m96-9w4j-wgv7/lodash.merge-4.6.0/index.js,CWE-78,Exited 0,38.545999,8.6e-05,38.5815,false,
/bench/results/res-20240925T135331/CWE-78/694_GHSA-c9j3-wqph-5xx9/egg-scripts-2.8.0/lib/cmd/start.js,CWE-78,Exited 0,60.57904,0.94116,61.5556,false,
/bench/results/res-20240925T135331/CWE-78/659_GHSA-cff4-rrq6-h78w/command-exists-1.2.3/lib/command-exists.js,CWE-78,Exited 0,40.501219,0.,119.294,true,
/bench/results/res-20240925T135331/CWE-78/1480_GHSA-g9cg-h3jm-cwrc/subtext-7.0.2/lib/index.js,CWE-78,Exited 0,31.474773,7.8e-05,31.5076,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-g4hj-r7r3-9rwv/gulp-scss-lint-1.0.0/src/command.js,CWE-78,Exited 0,42.209173,1.994328,44.2529,true,
/bench/results/res-20240925T135331/CWE-78/670_GHSA-5gwh-g79j-vh4q/pdf-image-1.0.5/index.js,CWE-78,Exited 0,39.400463,8.3e-05,39.4294,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-4gfq-6m28-m5mg/freediskspace-0.1.2/freediskspace.js,CWE-78,Exited 0,38.156974,1.12197,39.3159,true,
/bench/results/res-20240925T135331/CWE-78/663_GHSA-28xh-wpgr-7fm8/open-0.0.5/lib/open.js,CWE-78,Exited 0,33.786213,121.094648,154.935,true,
/bench/results/res-20240925T135331/CWE-78/1507_GHSA-426h-24vj-qwxf/npm-programmatic-0.0.12/index.js,CWE-78,Exited 0,44.054205,2.01397,46.1188,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-q6pj-jh94-5fpr/docker-compose-remote-api-0.1.4/index.js,CWE-78,Exited 0,44.486087,2.195107,46.7286,true,
/bench/results/res-20240925T135331/CWE-78/728_GHSA-cfhg-9x44-78h2/ps-0.0.2/lib/index.js,CWE-78,Exited 0,32.614885,2.017679,34.6786,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-8mrf-64fw-2x75/fs-path-0.0.24/lib/index.js,CWE-78,Exited 0,49.397277,126.803521,176.258,true,
/bench/results/res-20240925T135331/CWE-78/1446_GHSA-7r9x-hr76-jr96/giting-0.0.8/lib/git.js,CWE-78,Exited 0,48.696838,2.706332,51.4512,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-r9vm-rhmf-7hxx/im-resize-2.3.2/index.js,CWE-78,Exited 0,35.166706,0.,36.282,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-fg5w-w99f-rj6w/opened-1.5.1/index.js,CWE-78,Exited 0,31.95456,8.4e-05,31.9896,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-vh8f-xw5v-8993/macfromip-1.1.1/macfromip.js,CWE-78,Exited 0,30.436296,9.1e-05,30.4638,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-jff2-qjw8-5476/systeminformation-4.34.23/lib/processes.js,CWE-78,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-jff2-qjw8-5476/systeminformation-4.34.23/lib/util.js,CWE-78,Timeout,0.,0.,300.002,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-4j54-mxf6-wxx2/pomelo-monitor-0.3.7/lib/processMonitor.js,CWE-78,Exited 0,1.756096,0.,1.78968,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-rj44-gpjc-29r7/egf-0.3.21/tags.js,CWE-78,Exited 0,29.282683,0.000127,29.3171,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-r3j7-x2g5-9gx6/samba-client-3.4.0/index.js,CWE-78,Exited 0,46.145765,0.191706,46.3704,false,
/bench/results/res-20240925T135331/CWE-78/1431_GHSA-wp7m-mrvf-599c/node-df-0.1.4/lib/index.js,CWE-78,Exited 0,34.557808,1.018848,35.6184,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-2548-q746-x5x6/port-killer-1.0.1/index.js,CWE-78,Exited 0,37.137237,1.860795,39.045,true,
/bench/results/res-20240925T135331/CWE-78/117_GHSA-qg8p-v9q4-gh34/shell-quote-1.6.0/index.js,CWE-78,Exited 0,31.117006,0.000121,31.1496,false,
/bench/results/res-20240925T135331/CWE-78/1440_GHSA-cfwc-xjfp-44jg/gnuplot-0.3.1/gnuplot.js,CWE-78,Exited 0,30.000565,8.3e-05,30.0361,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-4228-7qvx-f4rq/devcert-1.1.1/dist/utils.js,CWE-78,Exited 0,30.501352,9e-05,30.5345,false,
/bench/results/res-20240925T135331/CWE-78/797_GHSA-wqhw-frpx-5mmp/tomato-0.0.7/lib/api/index.js,CWE-78,Exited 0,2.243877,0.,2.27687,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-7vm7-j8p7-h346/blamer-0.1.13/src/vcs/svn.js,CWE-78,Exited 0,38.991147,0.941185,39.9739,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-7vm7-j8p7-h346/blamer-0.1.13/src/vcs/git.js,CWE-78,Exited 0,32.421865,0.965796,33.417,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-g4xj-wcq6-qwx5/mock2easy-0.0.24/server/getJsonByCurl.js,CWE-78,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-78/1457_GHSA-qcff-ffx3-m25c/meta-git-1.1.3/bin/meta-git-clone,CWE-78,Exited 0,29.082132,0.000102,29.1155,false,
/bench/results/res-20240925T135331/CWE-78/954_GHSA-4q8f-5xxj-946r/addax-1.0.6/server.js,CWE-78,Exited 0,35.936767,9.1e-05,35.9668,false,
/bench/results/res-20240925T135331/CWE-78/1433_GHSA-533p-g2hq-qr26/treekill-1.0.0/index.js,CWE-78,Exited 0,34.078248,7.081308,41.2021,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-whq6-mj2r-mjqc/lsof-0.0.4/lib/lsof.js,CWE-78,Exited 0,26.752362,3.109682,29.9074,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-2m8v-572m-ff2v/systeminformation-4.34.23/lib/processes.js,CWE-78,Timeout,0.,0.,300.004,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-2m8v-572m-ff2v/systeminformation-4.34.23/lib/util.js,CWE-78,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-78/668_GHSA-m7qm-r2r5-f77q/react-marked-markdown-1.4.6/dist/components/MarkdownPreview.js,CWE-78,Exited 0,30.772389,8.4e-05,30.8081,false,
/bench/results/res-20240925T135331/CWE-78/1465_GHSA-rjvj-673q-4hfw/traceroute-1.0.0/traceroute.js,CWE-78,Exited 0,35.986753,8.5e-05,36.0217,false,
/bench/results/res-20240925T135331/CWE-78/960_GHSA-j6v9-xgvh-f796/wxchangba-1.0.3/src/server/wx.js,CWE-78,Exited 0,39.654543,8.5e-05,39.6835,false,
/bench/results/res-20240925T135331/CWE-78/953_GHSA-mxmj-84q8-34r7/expressfs-0.2.10/expressfs.server.js,CWE-78,Exited 0,48.664886,6.215669,54.9231,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-6m8p-4fxj-pgc2/mversion-1.13.0/lib/git.js,CWE-78,Exited 0,37.565939,9.8e-05,37.5955,false,
/bench/results/res-20240925T135331/CWE-78/604_GHSA-wjr4-2jgw-hmv8/whereis-0.4.0/index.js,CWE-78,Exited 0,38.944636,3.931845,42.9234,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-ph32-23p8-9rw5/network-manager-1.0.2/common.js,CWE-78,Exited 0,33.084287,1.065746,34.1944,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-f8fh-8rgm-227h/node-prompt-here-1.0.1/index.js,CWE-78,Exited 0,35.002157,1.246747,36.295,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-4449-hg37-77v8/total.js-3.4.6/image.js,CWE-78,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-487w-pqcm-63hq/buns-1.1.6/lib/index.js,CWE-78,Exited 0,48.346102,7e-05,48.3797,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-7h8x-wmq2-7mff/launchpad-0.7.5/lib/local/instance.js,CWE-78,Exited 0,37.020406,0.000152,37.0546,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-xmxh-g7wj-8m4m/curling-1.0.0/lib/curl-transport.js,CWE-78,Exited 0,33.672237,1.069415,34.7802,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-333x-qr3v-g4xx/spritesheet-js-1.2.6/lib/generator.js,CWE-78,Exited 0,71.398807,16.517884,87.9665,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-49q3-8867-5wmp/reg-keygen-git-hash-plugin-0.10.15/lib/git-cmd-client.js,CWE-78,Exited 0,35.896308,0.000172,35.9348,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-8px5-63x9-5c7p/pullit-1.3.0/src/index.js,CWE-78,Exited 0,38.257538,0.948175,39.2463,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-4rv9-5vc4-88cg/node-ps-0.0.2/lib/index.js,CWE-78,Exited 0,35.030595,0.965388,36.0391,true,
/bench/results/res-20240925T135331/CWE-78/719_GHSA-7g2w-6r25-2j7p/libnmap-0.4.15/lib/classes/tools.js,CWE-78,Exited 0,37.618232,8.5e-05,37.6556,false,
/bench/results/res-20240925T135331/CWE-78/317_GHSA-mxjr-xmcg-fg7w/mobile-icon-resizer-0.4.2/lib/resize.js,CWE-78,Exited 0,40.329349,0.000152,40.3663,false,
/bench/results/res-20240925T135331/CWE-78/667_GHSA-gm29-35c7-8cfw/buttle-0.3.1/lib/mid-php.js,CWE-78,Exited 0,40.367082,0.,41.4122,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-h33p-5j96-w8qh/gulp-styledocco-0.0.3/index.js,CWE-78,Exited 0,22.882111,0.000135,22.9144,false,
/bench/results/res-20240925T135331/CWE-78/966_GHSA-pmv6-gf98-p3r5/kill-port-1.3.1/index.js,CWE-78,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-vm67-7vmg-66vm/portprocesses-1.0.4/exec.js,CWE-78,Exited 0,36.107774,1.13694,37.2871,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-qfxv-qqvg-24pg/im-metadata-3.0.1/index.js,CWE-78,Exited 0,33.906139,1.102207,35.0547,true,
/bench/results/res-20240925T135331/CWE-78/1512_GHSA-6q48-vjq2-mwcj/umount-1.1.6/build/umount.js,CWE-78,Exited 0,33.299325,0.98347,34.3124,true,
/bench/results/res-20240925T135331/CWE-78/773_GHSA-9wjh-jr2j-6r4x/pi_video_recording-1.0.1/pi_video_recording.js,CWE-78,Exited 0,34.34281,5.631085,40.0191,true,
/bench/results/res-20240925T135331/CWE-78/789_GHSA-f698-m2v9-5fh3/opencv-6.0.0/utils/find-opencv.js,CWE-78,Exited 0,35.560022,9.2e-05,35.5966,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-m647-5wf9-3jp3/closure-compiler-stream-0.1.15/index.js,CWE-78,Exited 0,30.834565,0.000142,30.8894,false,
/bench/results/res-20240925T135331/CWE-78/727_GHSA-9hqj-38j2-5jgm/ascii-art-1.4.2/bin/ascii-art,CWE-78,Exited 0,30.557358,0.000172,30.5892,false,
/bench/results/res-20240925T135331/CWE-78/977_GHSA-wgw3-gf4p-62xc/wizard-syncronizer-0.0.1/bin/wizard-sync.js,CWE-78,Exited 0,40.331635,0.958395,41.3294,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-m6rw-m2v9-7hx4/wifiscanner-1.0.1/scanners/wifiscanner.js,CWE-78,Exited 0,23.215277,0.000132,23.2447,false,
/bench/results/res-20240925T135331/CWE-78/40_GHSA-vjfr-p6hp-jqqw/ungit-0.8.4/source/git.js,CWE-78,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-6c3f-p5wp-34mh/async-git-1.13.0/lib/reset/index.js,CWE-78,Exited 0,29.354762,8.2e-05,29.3886,false,
/bench/results/res-20240925T135331/CWE-78/695_GHSA-29gp-92wp-94q8/react-dev-utils-5.0.1/openBrowser.js,CWE-78,Exited 0,38.916653,1.969555,40.9334,true,
/bench/results/res-20240925T135331/CWE-78/654_GHSA-pp57-mqmh-44h7/macaddress-0.2.8/lib/unix.js,CWE-78,Exited 0,31.01927,1.006159,32.0673,true,
/bench/results/res-20240925T135331/CWE-78/654_GHSA-pp57-mqmh-44h7/macaddress-0.2.8/lib/linux.js,CWE-78,Exited 0,31.29818,0.99526,32.3312,true,
/bench/results/res-20240925T135331/CWE-78/654_GHSA-pp57-mqmh-44h7/macaddress-0.2.8/lib/macosx.js,CWE-78,Exited 0,31.716908,0.998521,32.7566,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-pxcc-hj8w-fmm7/sdk-2.19.0/dist/getPackedPackage.js,CWE-78,Exited 0,29.04758,0.000138,29.0821,false,
/bench/results/res-20240925T135331/CWE-78/1441_GHSA-65xx-c85x-wg76/plotter-0.5.0/plotter.js,CWE-78,Exited 0,70.12711,77.890148,148.1,true,
/bench/results/res-20240925T135331/CWE-78/958_GHSA-8mgg-5x65-m4m4/soletta-dev-app-0.0.7/server/routes.js,CWE-78,Exited 0,43.822172,0.000107,43.8578,false,
/bench/results/res-20240925T135331/CWE-78/1517_GHSA-gm9x-q798-hmr4/git-tags-remote-1.0.3/dist/index.js,CWE-78,Exited 0,37.271174,0.959337,38.276,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-fmf5-j5j9-99pp/pulverizr-0.7.0/lib/job.js,CWE-78,Exited 0,37.529277,9.4e-05,37.5593,false,
/bench/results/res-20240925T135331/CWE-78/1439_GHSA-rc77-xxq6-4mff/hot-formula-parser-3.0.0/lib/grammar-parser/grammar-parser.js,CWE-78,Exited 0,42.649211,0.000153,42.6709,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-6xv6-jpvw-cx6q/bestzip-2.1.6/lib/bestzip.js,CWE-78,Exited 0,40.434053,0.808948,41.2872,true,
/bench/results/res-20240925T135331/CWE-78/1020_GHSA-w725-67p7-xv22/local-devices-2.0.0/src/index.js,CWE-78,Exited 0,37.850385,1.642473,39.5394,true,
/bench/results/res-20240925T135331/CWE-78/643_GHSA-3pxp-6963-46r9/pdfinfojs-0.4.0/lib/pdfinfo.js,CWE-78,Exited 0,37.046661,8.6e-05,37.0826,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-5wqj-f379-6jh4/kill-process-on-port-1.0.2/build/main/lib/index.js,CWE-78,Exited 0,35.00853,8.7e-05,35.0386,false,
/bench/results/res-20240925T135331/CWE-78/GHSA-7qmm-q394-fmch/ps-kill-1.0.0/index.js,CWE-78,Exited 0,33.117508,1.046262,34.1993,true,
/bench/results/res-20240925T135331/CWE-78/GHSA-5q6m-3h65-w53x/react-dev-utils-11.0.3/getProcessForPort.js,CWE-78,Exited 0,33.623609,4.11132,37.7797,true,
/bench/results/res-20240925T135331/CWE-94/GHSA-35jh-r3h4-6jhm/lodash-4.17.20/lodash.js,CWE-94,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-94/551_GHSA-pv8x-p9hq-j328/mathjs-3.16.5/lib/expression/node/ObjectNode.js,CWE-94,Exited 0,30.815945,9.6e-05,30.8476,false,
/bench/results/res-20240925T135331/CWE-94/835_GHSA-cg48-9hh2-x6mx/preact-10.0.0-beta.0/src/create-element.js,CWE-94,Exited 0,29.544728,9.8e-05,29.5844,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-4wv4-mgfq-598v/nobelprizeparser-1.0.1/lib/index.js,CWE-94,Exited 0,34.975773,7.3e-05,35.0178,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-rwxp-hwwf-653v/express-hbs-2.1.2/lib/hbs.js,CWE-94,Exited 0,43.156295,9.3e-05,43.2044,false,
/bench/results/res-20240925T135331/CWE-94/813_GHSA-8j8c-7jfh-h6hx/js-yaml-3.13.0/lib/js-yaml/loader.js,CWE-94,Exited 0,2.382908,0.,2.42288,false,
/bench/results/res-20240925T135331/CWE-94/360_GHSA-qr32-j4j6-3m7r/fs-git-1.0.1/lib/index.js,CWE-94,Exited 0,39.871877,8.9e-05,39.9075,false,
/bench/results/res-20240925T135331/CWE-94/1_GHSA-5j3g-jfq3-7jwx/bassmaster-1.5.1/lib/batch.js,CWE-94,Exited 0,35.571161,8.3e-05,35.6159,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-6cf8-qhqj-vjqm/total.js-3.4.6/utils.js,CWE-94,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-j32x-j8pj-pg2h/decal-2.1.3/src/utils/extend.js,CWE-94,Exited 0,31.645345,0.0001,31.681,false,
/bench/results/res-20240925T135331/CWE-94/1118_GHSA-3gx7-xhv7-5mx3/eslint-utils-1.4.0/index.js,CWE-94,Exited 0,36.846983,0.000138,36.8816,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-3crj-w4f5-gwh4/less-openui5-0.9.0/lib/thirdparty/less/parser.js,CWE-94,Exited 0,59.865824,8.9e-05,59.9001,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-3crj-w4f5-gwh4/less-openui5-0.9.0/lib/thirdparty/less/functions.js,CWE-94,Exited 0,44.808542,8.7e-05,44.8433,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-3crj-w4f5-gwh4/less-openui5-0.9.0/lib/thirdparty/less/tree/quoted.js,CWE-94,Exited 0,31.29673,6.6e-05,31.3214,false,
/bench/results/res-20240925T135331/CWE-94/54_GHSA-pjh3-jv7w-9jpr/gm-1.20.0/lib/compare.js,CWE-94,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-94/736_GHSA-gwg9-rgvj-4h5j/morgan-1.9.0/index.js,CWE-94,Exited 0,35.329608,62.537253,97.9118,true,
/bench/results/res-20240925T135331/CWE-94/GHSA-cf4h-3jhx-xvhq/underscore-1.12.0/underscore.js,CWE-94,Exited 0,62.1925,8.8e-05,62.2265,false,
/bench/results/res-20240925T135331/CWE-94/1021_GHSA-r3x4-wr4h-pw33/safer-eval-1.3.3/src/browser.js,CWE-94,Exited 0,34.985961,9.1e-05,35.0175,false,
/bench/results/res-20240925T135331/CWE-94/1021_GHSA-r3x4-wr4h-pw33/safer-eval-1.3.3/src/index.js,CWE-94,Exited 0,35.095651,0.000139,35.1313,false,
/bench/results/res-20240925T135331/CWE-94/153_GHSA-jcw8-r9xm-32c6/dns-sync-0.1.0/lib/dns-sync.js,CWE-94,Exited 0,30.556216,1.066359,31.6669,true,
/bench/results/res-20240925T135331/CWE-94/523/dns-sync-0.1.0/lib/dns-sync.js,CWE-94,Exited 0,31.265454,1.019277,32.3276,true,
/bench/results/res-20240925T135331/CWE-94/37_GHSA-5726-g6r9-5f22/syntax-error-1.1.0/index.js,CWE-94,Exited 0,33.087087,1.035578,34.1609,true,
/bench/results/res-20240925T135331/CWE-94/GHSA-fw2f-7f87-5r6c/access-policy-3.1.0/lib/encode.js,CWE-94,Exited 0,37.319584,61.006219,98.3715,true,
/bench/results/res-20240925T135331/CWE-94/144_GHSA-4662-j96g-mv46/reduce-css-calc-1.2.4/index.js,CWE-94,Exited 0,39.756284,1.008997,40.8087,true,
/bench/results/res-20240925T135331/CWE-94/552_GHSA-vx5c-87qx-cv6c/mathjs-3.16.5/lib/expression/parse.js,CWE-94,Exited 0,3.527247,0.,3.56318,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-cg42-4wrc-gp47/node-extend-0.2.0/lib/extend.js,CWE-94,Exited 0,33.824504,1.481091,35.3571,true,
/bench/results/res-20240925T135331/CWE-94/1122_GHSA-5mrr-rgp6-x4gr/marsdb-0.6.11/lib/DocumentMatcher.js,CWE-94,Exited 0,39.681466,0.000105,39.711,false,
/bench/results/res-20240925T135331/CWE-94/336_GHSA-63m4-fhf2-cmf7/windows-cpu-0.1.4/index.js,CWE-94,Exited 0,28.008512,1.196173,29.2472,true,
/bench/results/res-20240925T135331/CWE-94/49_GHSA-qr28-7j6p-9hmv/mapbox.js-2.1.6/src/map.js,CWE-94,Exited 0,2.428933,0.,2.45272,false,
/bench/results/res-20240925T135331/CWE-94/315_GHSA-cwcp-6c48-fm7m/summit-0.1.22/lib/drivers/search/pouch.js,CWE-94,Exited 2,0.,0.,0.0245359,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-j665-rvj7-2jv9/mosc-1.0.0/mosc.js,CWE-94,Timeout,0.,0.,300.002,false,
/bench/results/res-20240925T135331/CWE-94/1120_GHSA-xf27-jqwv-gf3r/larvitbase-api-0.5.2/index.js,CWE-94,Exited 0,43.909809,2.105407,46.0634,true,
/bench/results/res-20240925T135331/CWE-94/356_GHSA-hfq9-rfpv-j8r8/pidusage-1.1.4/lib/stats.js,CWE-94,Exited 0,38.839494,6.347254,45.2391,true,
/bench/results/res-20240925T135331/CWE-94/GHSA-h4j5-c7cj-74xg/xmlhttprequest-ssl-1.6.1/lib/XMLHttpRequest.js,CWE-94,Exited 0,32.458144,0.000139,32.4847,false,
/bench/results/res-20240925T135331/CWE-94/97_GHSA-r87w-47m8-22w3/jsrender-0.9.73/jsrender.js,CWE-94,Timeout,0.,0.,300.021,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-3wj8-vp9h-rm6m/total.js-3.4.6/utils.js,CWE-94,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-vc9j-fhvv-8vrf/scratch-vm-0.2.0-prerelease.20200709173451/src/serialization/sb3.js,CWE-94,Exited 0,3.618839,0.,3.6506,false,
/bench/results/res-20240925T135331/CWE-94/GHSA-v756-4whv-48vc/cd-messenger-2.7.26/messenger-node.js,CWE-94,Exited 2,0.,0.,0.030616,false,
/bench/results/res-20240925T135331/CWE-471/717_GHSA-qw93-45r3-p66p/merge-options-1.0.0/index.js,CWE-471,Exited 0,39.458753,2.152794,41.6592,true,
/bench/results/res-20240925T135331/CWE-471/1502_GHSA-6pq3-928q-x6w6/utils-extend-1.0.8/index.js,CWE-471,Exited 0,38.80095,1.23482,40.0795,true,
/bench/results/res-20240925T135331/CWE-471/1463_GHSA-4r97-78gf-q24v/klona-1.1.0/dist/klona.js,CWE-471,Exited 0,29.595728,9.2e-05,29.6295,false,
/bench/results/res-20240925T135331/CWE-471/722_GHSA-f9cm-qmx5-m98h/merge-1.2.0/merge.js,CWE-471,Exited 0,44.183331,2.311068,46.5456,true,
/bench/results/res-20240925T135331/CWE-471/578_GHSA-3mpr-hq3p-49h9/mixin-deep-1.3.0/index.js,CWE-471,Exited 0,29.55981,0.000141,29.5944,false,
/bench/results/res-20240925T135331/CWE-471/612_GHSA-hr2v-3952-633q/deep-extend-0.5.0/lib/deep-extend.js,CWE-471,Exited 0,29.565337,8.2e-05,29.5985,false,
/bench/results/res-20240925T135331/CWE-471/1331_GHSA-q9wr-gcjc-hq52/reggae-0.0.1/index.js,CWE-471,Exited 0,30.341485,8.2e-05,30.3759,false,
/bench/results/res-20240925T135331/CWE-471/579_GHSA-xcvv-84j5-jw9h/assign-deep-0.4.6/index.js,CWE-471,Exited 0,40.314395,2.797247,43.1555,true,
/bench/results/res-20240925T135331/CWE-471/GHSA-5pm8-492c-92p5/chartkick-3.1.3/dist/chartkick.js,CWE-471,Exited 0,80.463163,0.0001,80.492,false,
/bench/results/res-20240925T135331/CWE-471/1483_GHSA-66mv-xh68-h6v2/hapi-19.1.0/lib/cors.js,CWE-471,Exited 0,4.444345,0.,4.47822,false,
/bench/results/res-20240925T135331/CWE-471/1333_GHSA-9qrg-h9g8-c65q/deep-setter-1.0.1/index.js,CWE-471,Exited 0,28.575356,0.000141,28.61,false,
/bench/results/res-20240925T135331/CWE-471/893_GHSA-f7qw-5pvg-mmwp/lutils-merge-0.2.6/merge.js,CWE-471,Exited 0,42.425275,4.246124,46.7141,true,
/bench/results/res-20240925T135331/CWE-471/566_GHSA-jp4x-w63m-7wgm/hoek-5.0.2/lib/index.js,CWE-471,Exited 0,55.888629,0.,143.84,true,
/bench/results/res-20240925T135331/CWE-471/801_GHSA-f8h3-rqrm-47v9/smart-extend-1.7.4/dist/smart-extend.js,CWE-471,Exited 0,32.557274,9.7e-05,32.5885,false,
/bench/results/res-20240925T135331/CWE-471/780_GHSA-675m-85rw-j3w4/just-extend-3.0.0/index.js,CWE-471,Exited 0,29.253963,0.000142,29.2818,false,
/bench/results/res-20240925T135331/CWE-471/739_GHSA-hc9w-4p87-j549/cached-path-relative-1.0.1/lib/index.js,CWE-471,Exited 0,27.711194,17.847381,45.5936,true,
/bench/results/res-20240925T135331/CWE-471/580_GHSA-9g9w-hmvj-5h57/merge-deep-3.0.0/index.js,CWE-471,Timeout,0.,0.,300.003,false,
/bench/results/res-20240925T135331/CWE-471/1070_GHSA-46fh-8fc5-xcwx/lodash.defaultsdeep-4.6.0/index.js,CWE-471,Exited 0,39.274387,0.000114,39.3092,false,
/bench/results/res-20240925T135331/CWE-471/GHSA-pf2j-9qmp-jqr2/typeorm-0.2.24/util/OrmUtils.js,CWE-471,Exited 0,24.582537,0.000109,24.6132,false,
/bench/results/res-20240925T135331/CWE-471/779_GHSA-h466-j336-74wx/mpath-0.5.0/lib/index.js,CWE-471,Timeout,0.,0.,300.037,false,
/bench/results/res-20240925T135331/CWE-471/1334_GHSA-8j49-49jq-vwcq/getsetdeep-4.12.0/edition-browsers/index.js,CWE-471,Exited 0,30.014461,0.000111,30.0504,false,
/bench/results/res-20240925T135331/CWE-471/1014_GHSA-66rh-8fw6-59q6/assign-deep-0.4.8/index.js,CWE-471,Exited 0,40.279647,2.807167,43.1386,true,
/bench/results/res-20240925T135331/CWE-471/1508_GHSA-96r7-mrqf-jhcc/ini-parser-0.0.2/index.js,CWE-471,Exited 0,28.452318,1.991939,30.4858,true,
/bench/results/res-20240925T135331/CWE-471/577_GHSA-fvqr-27wr-82fm/lodash-4.17.4/lodash.js,CWE-471,Timeout,0.,0.,300.004,false,
/bench/results/res-20240925T135331/CWE-471/1469_GHSA-gqgv-6jq5-jjj9/qs-6.2.2/lib/parse.js,CWE-471,Exited 0,34.004782,9.2e-05,34.0397,false,
/bench/results/res-20240925T135331/CWE-471/1343_GHSA-89mq-4x47-5v83/v1.7.8.tar/angular.js,CWE-471,Exited 2,0.,0.,0.026854,false,
/bench/results/res-20240925T135331/CWE-471/581_GHSA-cqp5-m4pq-gfgp/defaults-deep-0.2.3/index.js,CWE-471,Exited 0,37.588994,1.014169,38.6471,true,
